Number, Order, Height, Timestamp, Address, Amount(Meer), TimeWeight, TotalLockAmount(Meer), profit(Meer)
45, 72600, 72587, 1635092692, MmTQPrthUmF5xbuwNQs4aCKq9AbvuTaAJiC, 0.0007, 5, 92701.50070000, 0.00010332
46, 73501, 73488, 1635120051, MmNCXReEaFeMsFdBtrEqKqB1ryk5QLG7kMv, 1000, 5, 93701.50070000, 147.60226130
47, 74835, 74822, 1635160421, MmbScLjRvv2sxsj8YNkHHRkQfZ6kofKt5Xx, 200, 5, 93901.50070000, 29.52045226
48, 75167, 75154, 1635170461, MmaJ2tfSchbPCks8sGZDnp2fsKhmfNEJQCm, 5, 5, 93906.50070000, 0.73801130
49, 76894, 76881, 1635222774, MmUesAcpTHzDwjkCsMtLRBrPMaEddC32u9o, 1000, 5, 94906.50070000, 147.60226130
50, 76895, 76882, 1635222846, MmSeQzm7byCBQUGPHRfQXwk89B5gq7URoLT, 999, 5, 95905.50070000, 147.45465904
51, 76906, 76893, 1635223179, MmUesAcpTHzDwjkCsMtLRBrPMaEddC32u9o, 1000, 5, 96905.50070000, 147.60226130
52, 76963, 76950, 1635224724, Mmhjd2RwQzbmXzKjvDXNU6Hs4GWWCGhKBYD, 499, 5, 97404.50070000, 73.65352839
53, 78130, 78117, 1635259541, Mme6P5vfTQ2KwuDEwhEHbuBmyCRtCJt9jFi, 1000, 5, 98404.50070000, 147.60226130
54, 79131, 79118, 1635289751, MmS7bQcM6yDKc5UrynFZcN9RxSPiCZLBiFy, 999.9, 5, 99404.40070000, 147.58750108
55, 80196, 80183, 1635321325, MmT1X5ekNjv683YckV8eLwTohr2KmoFHnw9, 671, 5, 100075.40070000, 99.04111733
56, 80908, 80895, 1635343049, MmNL3fqDmxo89C1eMTp5zfWPmmVJG87z32t, 2.999, 5, 100078.39970000, 0.44265918
57, 80988, 80975, 1635345513, MmheZL6SN8RhzTtLdN4bhK7GXCZCbNmvVyY, 10, 5, 100088.39970000, 1.47602261
58, 82478, 82465, 1635390652, MmYkY79iP3zScFZ2jFp5zXTKW7MstRwYmEo, 2.9, 5, 100091.29970000, 0.42804655
59, 82627, 82614, 1635395567, MmbEd9eFQjwRrKprKadaUnMMkg3SYA3eAmV, 30, 5, 100121.29970000, 4.42806783
60, 82632, 82619, 1635395715, MmZb2pxDQtYY5QCD69dx43rM3d5JPdTjbCn, 1266, 5, 101387.29970000, 186.86446281
61, 82638, 82625, 1635395906, MmVYoG5hQ5ANTvSb5y7LpzrXQf2d1e61qQr, 100, 5, 101487.29970000, 14.76022613
62, 82920, 82907, 1635404134, MmWQ154JfrGbFW1KrjPVrPetr7X9DDvToqy, 132.56219685, 5, 101619.86189685, 19.56648001
63, 83021, 83008, 1635407254, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 102119.86189685, 73.80113065
64, 83087, 83074, 1635409036, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 102619.86189685, 73.80113065
65, 83699, 83686, 1635427231, Mma84KVNJ1GH79uswDCyc5rUijzbrErD15q, 2500, 5, 105119.86189685, 369.00565327
66, 83770, 83757, 1635429497, MmTJYKQHZjKkiSCYQPVxMKB8dFzTLfivCxQ, 25, 5, 105144.86189685, 3.69005653
67, 83971, 83958, 1635435465, MmMPh1pauGG3k93ZSkgbyEsoM6iEQwowR6o, 1000, 5, 106144.86189685, 147.60226130
68, 84009, 83996, 1635436658, MmMPh1pauGG3k93ZSkgbyEsoM6iEQwowR6o, 999.99, 5, 107144.85189685, 147.60078528
69, 84046, 84033, 1635437444, MmPdHrY5dm1ztqLaFj8Fe2m2PjqR4fF6qg7, 999.99, 5, 108144.84189685, 147.60078528
70, 85538, 85525, 1635483223, Mmf6sxKjvFZnwmjvEFw8D5T1Je1PD5L781y, 500, 5, 108644.84189685, 73.80113065
71, 85581, 85568, 1635484398, MmhfJM7eiW4yCdedhSG3FxZnyMZX8Qus53z, 0.05, 5, 108644.89189685, 0.00738011
72, 85690, 85677, 1635487045, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 109144.89189685, 73.80113065
73, 85693, 85680, 1635487085, MmiLiuSNEfU1zZjhc3Xnhp9uZwdEMXg5KQK, 501, 5, 109645.89189685, 73.94873291
74, 85762, 85749, 1635489776, MmNKboRciPdpfCWRafpAZ6W6u21ST34ZwmN, 300, 5, 109945.89189685, 44.28067839
75, 85764, 85751, 1635489833, MmchK5bsiUcKMjkuiS48fNjEMSFuu4qYhk8, 999, 5, 110944.89189685, 147.45465904
76, 85907, 85894, 1635493990, MmfFwmZMZpaxRGXC7eeND53W7ogybC7Z36A, 270, 5, 111214.89189685, 39.85261055
77, 85949, 85936, 1635495628, MmT9wChLYSjadTkGpXpqVCXrdUk5bdh3MEm, 87, 5, 111301.89189685, 12.84139673
78, 85965, 85952, 1635495924, MmMP7qSXAUak3SyzEtALtd7HH9FZzNxi6qZ, 1000, 5, 112301.89189685, 147.60226130
79, 86013, 86000, 1635497298, Mmgcn516E1hHsrAwSF65yoBU8nGHaNnwf7n, 2.9, 5, 112304.79189685, 0.42804655
80, 86129, 86116, 1635500538, Mmbyn3QvdrQZChT2QNbaZQxNFccpToz2inE, 1000, 5, 113304.79189685, 147.60226130
81, 86299, 86286, 1635505608, MmUJsXuKDjoj1CFMffgDA5r7ctopJBexYay, 500, 5, 113804.79189685, 73.80113065
82, 86313, 86300, 1635506165, MmVpCRY8HDq5Jm6sTxGUpP2TSkFDrdWHHcG, 500, 5, 114304.79189685, 73.80113065
83, 86346, 86333, 1635507178, MmgiLn3C2pJoHFvJWsekdrFMY7U8et1psKK, 500, 5, 114804.79189685, 73.80113065
84, 86353, 86340, 1635507370, MmMP7qSXAUak3SyzEtALtd7HH9FZzNxi6qZ, 1000, 5, 115804.79189685, 147.60226130
85, 86356, 86343, 1635507413, MmNFLywZ2DbNyyte5mwXEV4EL88yVt9jW3h, 500, 5, 116304.79189685, 73.80113065
86, 86365, 86352, 1635507662, MmXqhp8YxKuqKu88uFZ2F9koB8VQB8PEhWh, 500, 5, 116804.79189685, 73.80113065
87, 86395, 86382, 1635508351, MmVsfChfXVWULSrZUpH5BrZ76uDuQa9Wn5T, 87, 5, 116891.79189685, 12.84139673
88, 86408, 86395, 1635508824, MmTCzei9bE11GR4kZroY8pgXDCSh61VNv1u, 500, 5, 117391.79189685, 73.80113065
89, 86423, 86410, 1635509192, MmSasqB3R1cG3UFQf2vK1z24ueMpQ46gir3, 500, 5, 117891.79189685, 73.80113065
90, 86430, 86417, 1635509419, MmUya7ER51XDK9RxLkNXJWqRCwB5kKbW4nk, 500, 5, 118391.79189685, 73.80113065
91, 87891, 87878, 1635557515, MmdUYVcpbZviqhfmpECjibiahC7D9bhEMpg, 500, 5, 118891.79189685, 73.80113065
92, 88080, 88067, 1635565642, MmfFwmZMZpaxRGXC7eeND53W7ogybC7Z36A, 30, 5, 118921.79189685, 4.42806783
93, 88349, 88336, 1635571853, MmaXQdHQSMYa1xCgYTvvsvpShbeRP52fz1p, 50, 5, 118971.79189685, 7.38011306
94, 88461, 88448, 1635575700, MmdjjVhp5NNfoHmXc9muaywr5FiaswdGfMt, 1000, 5, 119971.79189685, 147.60226130
95, 88496, 88483, 1635576680, Mmc3SKqDmGZqaKLdUYE6S6ufkJsorX4wf6U, 0.008, 5, 119971.79989685, 0.00118081
96, 88593, 88580, 1635579566, MmfJRVdp1ZfhQnV9s1pEnPkeTKP7F41Yzbq, 0.0007, 5, 119971.80059685, 0.00010332
97, 88636, 88623, 1635580864, MmefBoxbSgopsKZgzCfPp7JdbfNki3Kx9Q3, 200, 5, 120171.80059685, 29.52045226
98, 88816, 88803, 1635585649, MmdWkKnHxm8FEmrnqtG2dcmQujBCsYUF55b, 500, 5, 120671.80059685, 73.80113065
99, 88998, 88985, 1635591387, MmTA7j1Jvm9eKpLYXocwKvQsJ9BBp2X8a4j, 1465.75, 5, 122137.55059685, 216.34801451
100, 89141, 89128, 1635593111, MmQKu9HbTos6gD4wR2deErWTXdjR55vM3Sp, 200, 5, 122337.55059685, 29.52045226
101, 89151, 89138, 1635593269, MmXhimpYtVC62sPEHGEipmRct4WUPJab4rK, 200, 5, 122537.55059685, 29.52045226
102, 89234, 89221, 1635595454, MmVxJXWDHgNcu4KexzUmHYKHwm8ZsiR1CcS, 545, 5, 123082.55059685, 80.44323241
103, 89355, 89342, 1635600215, MmMP7qSXAUak3SyzEtALtd7HH9FZzNxi6qZ, 500, 5, 123582.55059685, 73.80113065
104, 89361, 89348, 1635600464, MmYZ2kMr3teFLN8JKFrsSPuZN8yyB7brwSB, 1000, 5, 124582.55059685, 147.60226130
105, 89514, 89501, 1635604621, MmT9wChLYSjadTkGpXpqVCXrdUk5bdh3MEm, 48, 5, 124630.55059685, 7.08490854
106, 89645, 89632, 1635608959, MmSSEfiNUjq6rExgFpyTV93gZ93yWedsry9, 500, 5, 125130.55059685, 73.80113065
107, 89670, 89657, 1635609722, MmSSEfiNUjq6rExgFpyTV93gZ93yWedsry9, 499.9, 5, 125630.45059685, 73.78637042
108, 89676, 89663, 1635609957, MmPrxa2koRxwemeaND52zi3bjemR7zZnT5Q, 7199, 5, 132829.45059685, 1062.58867916
109, 89784, 89771, 1635613053, MmUmmioxptBBkYgLhBKgPdKJN4ra58FZGQB, 1000, 5, 133829.45059685, 147.60226130
110, 89982, 89969, 1635619293, Mmb5rv26dnunUGMTQSMamnUmsyi38QsE8PS, 100, 5, 133929.45059685, 14.76022613
111, 90478, 90465, 1635633726, MmbEd9eFQjwRrKprKadaUnMMkg3SYA3eAmV, 40, 5, 133969.45059685, 5.90409045
112, 90932, 90919, 1635651910, MmZRuWLvoQE8vm9RzEL7UaMKzjeMw3SmWtN, 100, 5, 134069.45059685, 14.76022613
113, 90941, 90928, 1635652221, MmNCfHzG31GbZDS7abUEkbSt137ofFiVJqm, 24, 5, 134093.45059685, 3.54245427
114, 90967, 90954, 1635653050, MmaXQdHQSMYa1xCgYTvvsvpShbeRP52fz1p, 5, 5, 134098.45059685, 0.73801130
115, 91135, 91122, 1635656922, MmRoZpTtobGMyGSYd6mckwrou4s9YLbCdDG, 51, 5, 134149.45059685, 7.52771532
116, 91646, 91633, 1635671697, MmTJYKQHZjKkiSCYQPVxMKB8dFzTLfivCxQ, 25, 5, 134174.45059685, 3.69005653
117, 91770, 91757, 1635675217, MmS8BCLh3FCZcycVnpLF6B5u87EULFxpKpM, 499, 5, 134673.45059685, 73.65352839
118, 91822, 91809, 1635677020, Mma8GTbvXDxMTX4wzQaqHKDDKdS6eHxMSJz, 2.8, 5, 134676.25059685, 0.41328633
119, 91828, 91815, 1635677258, MmL3Uqm518c8drKma4VjmhRkwr6XBqpdzgX, 22.56, 5, 134698.81059685, 3.32990701
120, 92439, 92426, 1635696323, MmcMivpY8AX5gqieDHchQTa5G1qMQr2ZDye, 145.99, 5, 134844.80059685, 21.54845412
121, 92454, 92441, 1635697536, MmdR4wFRXWCRbfAkTaNjk1vYSVLHwmSdhX5, 6, 5, 134850.80059685, 0.88561356
122, 92494, 92481, 1635703173, MmQN1divTo9jFx9cx4yAktQQrnBB9SKqAy2, 0.999, 5, 134851.79959685, 0.14745465
123, 92498, 92485, 1635703317, MmLUPq8HMfz8dk9P28dG86SoVXYjLJ8weGu, 200, 5, 135051.79959685, 29.52045226
124, 93441, 93428, 1635727894, MmQKu9HbTos6gD4wR2deErWTXdjR55vM3Sp, 150, 5, 135201.79959685, 22.14033919
125, 93713, 93700, 1635736361, MmaXQdHQSMYa1xCgYTvvsvpShbeRP52fz1p, 100, 5, 135301.79959685, 14.76022613
126, 93747, 93734, 1635737415, MmheZL6SN8RhzTtLdN4bhK7GXCZCbNmvVyY, 10, 5, 135311.79959685, 1.47602261
127, 94207, 94194, 1635750750, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 135811.79959685, 73.80113065
128, 94208, 94195, 1635750805, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 136311.79959685, 73.80113065
129, 94213, 94200, 1635750964, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 136811.79959685, 73.80113065
130, 94213, 94200, 1635750976, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 137311.79959685, 73.80113065
131, 94226, 94213, 1635751225, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 137811.79959685, 73.80113065
132, 94227, 94214, 1635751237, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 138311.79959685, 73.80113065
133, 94244, 94231, 1635751675, MmaJ2tfSchbPCks8sGZDnp2fsKhmfNEJQCm, 140, 5, 138451.79959685, 20.66431658
134, 94247, 94234, 1635751735, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 138951.79959685, 73.80113065
135, 94247, 94234, 1635751745, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 139451.79959685, 73.80113065
136, 94269, 94256, 1635752658, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 139951.79959685, 73.80113065
137, 94269, 94256, 1635752669, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 140451.79959685, 73.80113065
138, 94275, 94262, 1635752907, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 140951.79959685, 73.80113065
139, 94276, 94263, 1635752923, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 141451.79959685, 73.80113065
140, 94282, 94269, 1635753086, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 141951.79959685, 73.80113065
141, 94282, 94269, 1635753097, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 142451.79959685, 73.80113065
142, 94296, 94283, 1635753371, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 142951.79959685, 73.80113065
143, 94298, 94285, 1635753385, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 143451.79959685, 73.80113065
144, 94299, 94286, 1635753533, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 143951.79959685, 73.80113065
145, 94302, 94289, 1635753598, MmUkWYis5XQhkKWhZ4uQPF9B8z5aY3vEAyw, 500, 5, 144451.79959685, 73.80113065
146, 94309, 94296, 1635753715, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 144951.79959685, 73.80113065
147, 94309, 94296, 1635753725, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 145451.79959685, 73.80113065
148, 94316, 94303, 1635753845, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 145951.79959685, 73.80113065
149, 94316, 94303, 1635753855, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 146451.79959685, 73.80113065
150, 94324, 94311, 1635754011, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 146951.79959685, 73.80113065
151, 94324, 94311, 1635754023, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 147451.79959685, 73.80113065
152, 94328, 94315, 1635754171, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 147951.79959685, 73.80113065
153, 94328, 94315, 1635754181, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 148451.79959685, 73.80113065
154, 94333, 94320, 1635754267, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 148951.79959685, 73.80113065
155, 94334, 94321, 1635754277, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 149451.79959685, 73.80113065
156, 94340, 94327, 1635754452, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 149951.79959685, 73.80113065
157, 94340, 94327, 1635754461, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 150451.79959685, 73.80113065
158, 94350, 94337, 1635754801, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 150951.79959685, 73.80113065
159, 94350, 94337, 1635754815, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 151451.79959685, 73.80113065
160, 94359, 94346, 1635755004, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 151951.79959685, 73.80113065
161, 94360, 94347, 1635755013, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 152451.79959685, 73.80113065
162, 94366, 94353, 1635755346, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 152951.79959685, 73.80113065
163, 94366, 94353, 1635755367, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 153451.79959685, 73.80113065
164, 94377, 94364, 1635755654, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 153951.79959685, 73.80113065
165, 94377, 94364, 1635755667, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 154451.79959685, 73.80113065
166, 94385, 94372, 1635756034, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 154951.79959685, 73.80113065
167, 94386, 94373, 1635756045, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 155451.79959685, 73.80113065
168, 94390, 94377, 1635756163, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 155951.79959685, 73.80113065
169, 94394, 94381, 1635756285, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 156451.79959685, 73.80113065
170, 94397, 94384, 1635756440, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 156951.79959685, 73.80113065
171, 94403, 94390, 1635756538, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 157451.79959685, 73.80113065
172, 94408, 94395, 1635756701, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 157951.79959685, 73.80113065
173, 94414, 94401, 1635756798, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 158451.79959685, 73.80113065
174, 94428, 94415, 1635757138, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 158951.79959685, 73.80113065
175, 94433, 94420, 1635757200, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 159451.79959685, 73.80113065
176, 94444, 94431, 1635757469, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 159951.79959685, 73.80113065
177, 94452, 94439, 1635757682, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 160451.79959685, 73.80113065
178, 94458, 94445, 1635757842, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 160951.79959685, 73.80113065
179, 94539, 94526, 1635760238, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 161451.79959685, 73.80113065
180, 94542, 94529, 1635760382, Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK, 500, 5, 161951.79959685, 73.80113065
181, 94968, 94955, 1635773093, MmgQWnwy8GoyCPeAXCKxf85kqa6Ma4fEvEr, 1000, 5, 162951.79959685, 147.60226130
182, 95004, 94991, 1635773912, MmQ3RFahCMqY56WuUWRcMtePj9tE4VAPnGC, 1000, 5, 163951.79959685, 147.60226130
183, 95007, 94994, 1635774052, MmQKGoz3GPgCEjVJaAiTMa5HEBoRtqEo2Yz, 1000, 5, 164951.79959685, 147.60226130
184, 95148, 95135, 1635778233, MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye, 30, 5, 164981.79959685, 4.42806783
185, 95187, 95174, 1635779430, MmR3yfPYwtaWHmAxjSRWP5ymxH4HFtws39K, 1000, 5, 165981.79959685, 147.60226130
186, 95470, 95457, 1635787701, MmfpuT5r9M8W7HhTGFTZ6qnxH6BSNXqU1EU, 2.998, 5, 165984.79759685, 0.44251157
187, 96481, 96468, 1635818755, MmSonoe37UNPn1bszE1ViF8jUWE5fdnmSLc, 500, 5, 166484.79759685, 73.80113065
188, 96643, 96630, 1635823538, Mmh5rrz6yT73tggL2oZnNusWwvLhDowg5XL, 100, 5, 166584.79759685, 14.76022613
189, 96813, 96800, 1635827575, MmT7r5yRCL16fWSd45iRMpVdfGCnxuyUeyJ, 500, 5, 167084.79759685, 73.80113065
190, 96816, 96803, 1635827619, MmYvVeTLb1VrZdRNYNhNeNZbQ1kzfKmaysU, 500, 5, 167584.79759685, 73.80113065
191, 96838, 96825, 1635828221, MmiS5VAcwrXUQjCNt87mdP9AqCrBPxETBJX, 500, 5, 168084.79759685, 73.80113065
192, 96838, 96825, 1635828274, MmYvVeTLb1VrZdRNYNhNeNZbQ1kzfKmaysU, 500, 5, 168584.79759685, 73.80113065
