blockorder height txhash vinaddress voutaddress amount timeweight fundsweight totalamount volume
48518 48505 84e0672e633e87756c89e711fbeb588aef774f450fb5268277fb5460bb56c9f9 MmRddd3hfCfvrYmFe1uYxzJ7cpKDFQDLNbC MmQitmeerMainNetGuardAddressXd7b76q 1000.00000000 5 500000000000 55501.00000000 27750500000000
51139 51126 7be643b4545e839cda26c0fc85383ad0af1a363c3144cc2ea3bcd488555c84fb MmRddd3hfCfvrYmFe1uYxzJ7cpKDFQDLNbC MmQitmeerMainNetGuardAddressXd7b76q 2000.00000000 5 1000000000000 57501.00000000 28750500000000
53678 53665 ba10cc59ac170d3311cdfe667428c9641553a89ee49894cf8bd578281a5072c3 MmfSJEAoDbjFzvSZoVVEuCtTCiuxm6QBCeR MmQitmeerMainNetGuardAddressXd7b76q 108.00000000 5 54000000000 57609.00000000 28804500000000
54104 54091 26d44bebc0a37941de9045d27de60bb0495a46a3a6a3e6685a399c0b8697a847 Mmh8noAj4bQLe7wyKmsBSfWKtFgfuZPB6TD MmQitmeerMainNetGuardAddressXd7b76q 5000.00000000 5 2500000000000 62609.00000000 31304500000000
57687 57674 04f5466d096549ff9c948500c525295ba1053c961139a73a0ab6dea0188857f0 MmLu9DUDSaLT34vA8GCBimPmFHiCn77Ti7k MmQitmeerMainNetGuardAddressXd7b76q 500.00000000 5 250000000000 63109.00000000 31554500000000
57720 57707 8b6ecd5ad0dd8477fb68917c48c3ae88bdd61f1ba38419b7d23f0f8a283ac054 MmgQBFaZbmUxP5KjFYewb6NdWhgdj3nbtn2 MmQitmeerMainNetGuardAddressXd7b76q 900.00000000 5 450000000000 64009.00000000 32004500000000
57723 57710 c31f69ab90a394cbe235d8a769d8b093675fe56114f05a020642ee52041bae08 MmRDnoBFpGV6cH1TyJetvVwxqDfpoas2uFD MmQitmeerMainNetGuardAddressXd7b76q 0.50000000 5 250000000 64009.50000000 32004750000000
57777 57764 2a632b2e58ffe2c15fe6559db00c8f1802fd8029f0cb38fcdb97ca3f59fa3277 Mmbyn3QvdrQZChT2QNbaZQxNFccpToz2inE MmQitmeerMainNetGuardAddressXd7b76q 1000.00000000 5 500000000000 65009.50000000 32504750000000
59586 59573 9d908f65791b5aeb9f48dd5101d784e8989273ff4c21d256db99681446fe38bb MmdJaFV2ajr64kAL4V1Qt9txHrX2yg5fzNL MmQitmeerMainNetGuardAddressXd7b76q 990.00000000 5 495000000000 65999.50000000 32999750000000
59747 59734 25bf5b3f99ce8d670b66b7ff707fdd062df045309d19e38f3c6f0d7093548f00 MmbBhxR9DNsTAxSb9fkeza31LSpVt6p8kba MmQitmeerMainNetGuardAddressXd7b76q 10000.00000000 5 5000000000000 75999.50000000 37999750000000
59802 59789 06b935860143e756381709a299c0273f16e87447421c856cb7806cd8243fb1ce MmYUU3KcFHXXe6Z415WLYH31rko6b1eh4wS MmQitmeerMainNetGuardAddressXd7b76q 1000.00000000 5 500000000000 76999.50000000 38499750000000
59806 59793 a73d557bab11fffc3f96acf845dc04f1c0a48fff2107a50e792824e862ecd719 MmTvX6LJRRhLVdj6x6bzwejf5Yk2CbqtjR1 MmQitmeerMainNetGuardAddressXd7b76q 1000.00000000 5 500000000000 77999.50000000 38999750000000
59825 59812 c84ed43e67b88514840aedf8b4ffb1f74aa690dfd688af437b76b493c4cb2a09 MmcXsT3NSAyQmmacrBuYtUeMH3pqiYABCpC MmQitmeerMainNetGuardAddressXd7b76q 200.00000000 5 100000000000 78199.50000000 39099750000000
59829 59816 ce936922932c6089a72914aeeb4544da8030bd5af8b32b0b90777d4e5c8872a3 MmT9wChLYSjadTkGpXpqVCXrdUk5bdh3MEm MmQitmeerMainNetGuardAddressXd7b76q 99.00000000 5 49500000000 78298.50000000 39149250000000
59956 59943 72f3c87c0880647970f1b13588f1b94d8db07c0b1d32f89c5304fb0fa7d75070 MmKsJGj5vHSFLmmPeMatTiKXMSTagHx3cdE MmQitmeerMainNetGuardAddressXd7b76q 10000.00000000 5 5000000000000 88298.50000000 44149250000000
60855 60842 08bb81d6fe047c728adf5af1841e9d79d599fe274c229584c689fc637d895a50 MmfPRsX5kz6n1dsn7UG18Qjz5sT6JVM4Bzs MmQitmeerMainNetGuardAddressXd7b76q 200.00000000 5 100000000000 88498.50000000 44249250000000
61912 61899 cb01bfb9d86cbd094d31483db94dad5155b877a0869efb50ff7175c11283c085 MmWQ154JfrGbFW1KrjPVrPetr7X9DDvToqy MmQitmeerMainNetGuardAddressXd7b76q 300.00000000 5 150000000000 88798.50000000 44399250000000
62709 62696 2e46691b57293f5aa1c3ef70bd35cb4e0ae3c5a97f2a2690e7426e9f9fafa9e6 MmTzk11ShsQi3kYGNbjN3mxkiixKX74MfnW MmQitmeerMainNetGuardAddressXd7b76q 500.00000000 5 250000000000 89298.50000000 44649250000000
62738 62725 96998e721829e21d21783f8d59081a3929794bd56cc53ef93d0a9d0f0c8f51ab MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye MmQitmeerMainNetGuardAddressXd7b76q 30.00000000 5 15000000000 89328.50000000 44664250000000
63240 63227 df5e0583841d9ac6d56904b0b2008f7e24c46553cc08c114c3ede8c9b1162031 MmTA7j1Jvm9eKpLYXocwKvQsJ9BBp2X8a4j MmQitmeerMainNetGuardAddressXd7b76q 73.00000000 5 36500000000 89401.50000000 44700750000000
63424 63411 27ec41e1d8c837a7f51aff5282d5ad5de74991284fde29ba2cb09061e123c502 MmTJYKQHZjKkiSCYQPVxMKB8dFzTLfivCxQ MmQitmeerMainNetGuardAddressXd7b76q 50.00000000 5 25000000000 89451.50000000 44725750000000
65432 65419 cd033231557b8fddbc9f90318174b5f2205e251794966136f4ea54dba672ec62 MmZK62ew7q6LXs8bdrtspTd9z2Dw4mhTs81 MmQitmeerMainNetGuardAddressXd7b76q 201.00000000 5 100500000000 89652.50000000 44826250000000
66286 66273 82860d1ca15267ba191c22db72adb39677c5cc8a47646a556a78172067870d3b MmNviYQthctB9tmME78AW2nprJCCpqTptw7 MmQitmeerMainNetGuardAddressXd7b76q 60.00000000 5 30000000000 89712.50000000 44856250000000
66302 66289 51f428959cca066fc36c030671277cc75320de3f5bcdbbe2dd8f4b39bad4caf1 MmTJYKQHZjKkiSCYQPVxMKB8dFzTLfivCxQ MmQitmeerMainNetGuardAddressXd7b76q 50.00000000 5 25000000000 89762.50000000 44881250000000
68305 68292 36b4f5f4b37c58e808c0d942b544513abc003be0352c9ae690d23e951eaa28f6 MmcXsT3NSAyQmmacrBuYtUeMH3pqiYABCpC MmQitmeerMainNetGuardAddressXd7b76q 500.00000000 5 250000000000 90262.50000000 45131250000000
71618 71605 959a139dae6d5b2f94eaa587a05a80935b8026f18f525ef93a603188a517b0fe MmheZL6SN8RhzTtLdN4bhK7GXCZCbNmvVyY MmQitmeerMainNetGuardAddressXd7b76q 40.00000000 5 20000000000 90302.50000000 45151250000000
71872 71859 b4d5734b9f3733b15863ea1217a728e581301f755e2d8fa1fd1f18aae13d3ec7 MmgSuw7uHMZves6K5UAE6wL1niMENMxGXge MmQitmeerMainNetGuardAddressXd7b76q 1000.00000000 5 500000000000 91302.50000000 45651250000000
71893 71880 f423b58f31ac1f952e737328a266dd6de14f0c4ef2b662bba9a3f2c5726b8a51 MmgSuw7uHMZves6K5UAE6wL1niMENMxGXge MmQitmeerMainNetGuardAddressXd7b76q 999.00000000 5 499500000000 92301.50000000 46150750000000
72385 72372 5fbf9b6cf2629aac91ce801e544172461e10faab4f42e7945965994959a72fb0 MmSVtzp25G3PRsc2VYvJ1baogPHV2aKSG72 MmQitmeerMainNetGuardAddressXd7b76q 100.00000000 5 50000000000 92401.50000000 46200750000000
72397 72384 16aa016b481bdf021684b03dc8f324ce532d5208f7302f32fa607740ffcde2d9 MmQeu2Qij8j37gu3qN21hxgG1k1p4XNFBEe MmQitmeerMainNetGuardAddressXd7b76q 300.00000000 5 150000000000 92701.50000000 46350750000000
72600 72587 d1bc38f136d5c08e57f93ba0e07396459674893485c68703db50520c3df565b1 MmTQPrthUmF5xbuwNQs4aCKq9AbvuTaAJiC MmQitmeerMainNetGuardAddressXd7b76q 0.00070000 5 350000 92701.50070000 46350750350000
73501 73488 d486a543d4fc231cb19bda0e4eafcccf39c6ee4c0040f13413224bd86e991075 MmNCXReEaFeMsFdBtrEqKqB1ryk5QLG7kMv MmQitmeerMainNetGuardAddressXd7b76q 1000.00000000 5 500000000000 93701.50070000 46850750350000
74835 74822 6153458f7d9974aa1c91b50019f2736beedf32ee93053ba36e812d48ea81ab3e MmbScLjRvv2sxsj8YNkHHRkQfZ6kofKt5Xx MmQitmeerMainNetGuardAddressXd7b76q 200.00000000 5 100000000000 93901.50070000 46950750350000
75167 75154 7326be291b12db5a47ac53e01bb783f164f398f252b6ee7dc9413cb9afccfcb1 MmaJ2tfSchbPCks8sGZDnp2fsKhmfNEJQCm MmQitmeerMainNetGuardAddressXd7b76q 5.00000000 5 2500000000 93906.50070000 46953250350000
76894 76881 c426a4cec0fd545cd8abaa467a6eac1274a13fe40630b4516835c01fd185bbaa MmUesAcpTHzDwjkCsMtLRBrPMaEddC32u9o MmQitmeerMainNetGuardAddressXd7b76q 1000.00000000 5 500000000000 94906.50070000 47453250350000
76895 76882 6584bc21ecb945b6a8bfa452b94c58bec73b2b071f96577e9d5076ab77e0685c MmSeQzm7byCBQUGPHRfQXwk89B5gq7URoLT MmQitmeerMainNetGuardAddressXd7b76q 999.00000000 5 499500000000 95905.50070000 47952750350000
76906 76893 80555af8d30fe43973f66ac260762020394bb6cfe23d47b0db3f0eacad3b43e2 MmUesAcpTHzDwjkCsMtLRBrPMaEddC32u9o MmQitmeerMainNetGuardAddressXd7b76q 1000.00000000 5 500000000000 96905.50070000 48452750350000
76963 76950 e493e1c9eded54409643680180006735a6fca86cd3c6f88b9c5d2ce96bc0618c Mmhjd2RwQzbmXzKjvDXNU6Hs4GWWCGhKBYD MmQitmeerMainNetGuardAddressXd7b76q 499.00000000 5 249500000000 97404.50070000 48702250350000
78130 78117 daeaad703939d4ab27a40b951a81c3f4862bea315b8ca74fe7c419129c80028a Mme6P5vfTQ2KwuDEwhEHbuBmyCRtCJt9jFi MmQitmeerMainNetGuardAddressXd7b76q 1000.00000000 5 500000000000 98404.50070000 49202250350000
79131 79118 94c578b8e00b9e9e87829d29a90c053aa5985a00b517d1e2b22e4e9ffc53aafc MmS7bQcM6yDKc5UrynFZcN9RxSPiCZLBiFy MmQitmeerMainNetGuardAddressXd7b76q 999.90000000 5 499950000000 99404.40070000 49702200350000
80196 80183 e5543b01fdc14bb53f4c7570a69e403bca58939120221839814faddd4523a46f MmT1X5ekNjv683YckV8eLwTohr2KmoFHnw9 MmQitmeerMainNetGuardAddressXd7b76q 671.00000000 5 335500000000 100075.40070000 50037700350000
80908 80895 8c03ec5392ad837c08658e25744907c2dd8968940548417ebe279192a81ffda5 MmNL3fqDmxo89C1eMTp5zfWPmmVJG87z32t MmQitmeerMainNetGuardAddressXd7b76q 2.99900000 5 1499500000 100078.39970000 50039199850000
80988 80975 d66589065263eb19aa4d18092631c46cfe25ac2fa5696ff30d0deb722091945d MmheZL6SN8RhzTtLdN4bhK7GXCZCbNmvVyY MmQitmeerMainNetGuardAddressXd7b76q 10.00000000 5 5000000000 100088.39970000 50044199850000
82478 82465 bc05c522b564fb6b1f647f49f8fddd3f0d1135e9db6cdf5c1bc5f709ead7d12d MmYkY79iP3zScFZ2jFp5zXTKW7MstRwYmEo MmQitmeerMainNetGuardAddressXd7b76q 2.90000000 5 1450000000 100091.29970000 50045649850000
82627 82614 8c29d311514fa8f5dc5081d36923705ad35450cbf5a5b49bd32b22a63393700d MmbEd9eFQjwRrKprKadaUnMMkg3SYA3eAmV MmQitmeerMainNetGuardAddressXd7b76q 30.00000000 5 15000000000 100121.29970000 50060649850000
82632 82619 e47fe0a4a5392d5ad9085dc3c756dee067a979375d46158da5241fde91e333e4 MmZb2pxDQtYY5QCD69dx43rM3d5JPdTjbCn MmQitmeerMainNetGuardAddressXd7b76q 1266.00000000 5 633000000000 101387.29970000 50693649850000
82638 82625 6f41bb845de995bf3ba2f9afba491f4d733e24bef6ce59b0ca7aae9698220a17 MmVYoG5hQ5ANTvSb5y7LpzrXQf2d1e61qQr MmQitmeerMainNetGuardAddressXd7b76q 100.00000000 5 50000000000 101487.29970000 50743649850000
82920 82907 8cfa261744cc2072635ab125f4ffc7c557143a382fe2646b63494df94bce6de2 MmWQ154JfrGbFW1KrjPVrPetr7X9DDvToqy MmQitmeerMainNetGuardAddressXd7b76q 132.56219685 5 66281098425 101619.86189685 50809930948425
83021 83008 0c6668c3cb94b7a50320469384fa729417648e4df21a384437f8a0c4baa40839 Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK MmQitmeerMainNetGuardAddressXd7b76q 500.00000000 5 250000000000 102119.86189685 51059930948425
83087 83074 8a73cd4f565e01aaa817dbc53227cdfbbc72b8cfd640acc69f71416d0c51b56e Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK MmQitmeerMainNetGuardAddressXd7b76q 500.00000000 5 250000000000 102619.86189685 51309930948425
83699 83686 4f365428548d1cc28a0109d3f07ba52d3646aa0a67d3598c9f2b69f19d3373a2 Mma84KVNJ1GH79uswDCyc5rUijzbrErD15q MmQitmeerMainNetGuardAddressXd7b76q 2500.00000000 5 1250000000000 105119.86189685 52559930948425
83770 83757 838d6a0e590d338dc1bab3fbf388583582ef61d7d3805678056163f2f5ad9c86 MmTJYKQHZjKkiSCYQPVxMKB8dFzTLfivCxQ MmQitmeerMainNetGuardAddressXd7b76q 25.00000000 5 12500000000 105144.86189685 52572430948425
83971 83958 dc5ebcaf0c1015e6dabc4d6164f5ec5b9b869d5a6d1e95412380e4eb105d4a4b MmMPh1pauGG3k93ZSkgbyEsoM6iEQwowR6o MmQitmeerMainNetGuardAddressXd7b76q 1000.00000000 5 500000000000 106144.86189685 53072430948425
84009 83996 24308a031d79d2bce6e9d60d9a696c20df5abb439652914e0a64fc4e2097f497 MmMPh1pauGG3k93ZSkgbyEsoM6iEQwowR6o MmQitmeerMainNetGuardAddressXd7b76q 999.99000000 5 499995000000 107144.85189685 53572425948425
84046 84033 6a2f9ceeba0d73bde558ec47567adff36e598ce505197d99548ab2ac3d351466 MmPdHrY5dm1ztqLaFj8Fe2m2PjqR4fF6qg7 MmQitmeerMainNetGuardAddressXd7b76q 999.99000000 5 499995000000 108144.84189685 54072420948425
85538 85525 688f94c4f3e48be7c2271af12d03f87e4fb8118eb1f99ac0bf22261b74d798f5 Mmf6sxKjvFZnwmjvEFw8D5T1Je1PD5L781y MmQitmeerMainNetGuardAddressXd7b76q 500.00000000 5 250000000000 108644.84189685 54322420948425
85581 85568 85ebee3e05740a9842757e057ac79e41bac21bafdfeeb02edbcf67284d7ec764 MmhfJM7eiW4yCdedhSG3FxZnyMZX8Qus53z MmQitmeerMainNetGuardAddressXd7b76q 0.05000000 5 25000000 108644.89189685 54322445948425
85690 85677 36f937c48171fd3ed8c80839b6e2e1fdc2de52056a6a8157478d52bbee928040 Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK MmQitmeerMainNetGuardAddressXd7b76q 500.00000000 5 250000000000 109144.89189685 54572445948425
85693 85680 2ec008a12d7b0291f745b413f07faf02f3c58c0d0eda6ccffbc6405a6b6f0263 MmiLiuSNEfU1zZjhc3Xnhp9uZwdEMXg5KQK MmQitmeerMainNetGuardAddressXd7b76q 501.00000000 5 250500000000 109645.89189685 54822945948425
85762 85749 0e28b5ce74611d33ef8736d475560df12c64ac94691d70854ec05d75d823f637 MmNKboRciPdpfCWRafpAZ6W6u21ST34ZwmN MmQitmeerMainNetGuardAddressXd7b76q 300.00000000 5 150000000000 109945.89189685 54972945948425
85764 85751 ca586a233c1b5da556874cbcadeeaa785c38ce842d637d40ab5e6f337abefe74 MmchK5bsiUcKMjkuiS48fNjEMSFuu4qYhk8 MmQitmeerMainNetGuardAddressXd7b76q 999.00000000 5 499500000000 110944.89189685 55472445948425
85907 85894 a3a7c71972b85c483b36c53b79c4d17baaa9a0922232575e80c95590f47d8aea MmfFwmZMZpaxRGXC7eeND53W7ogybC7Z36A MmQitmeerMainNetGuardAddressXd7b76q 270.00000000 5 135000000000 111214.89189685 55607445948425
85949 85936 ac2a88cfdf702ad1936598bee976c5f8b407753cf249be82747e35d712995c7b MmT9wChLYSjadTkGpXpqVCXrdUk5bdh3MEm MmQitmeerMainNetGuardAddressXd7b76q 87.00000000 5 43500000000 111301.89189685 55650945948425
85965 85952 2613addb4d1b1a85042e5af02a1293c6e885206b6470eec9df3340a86d863cc7 MmMP7qSXAUak3SyzEtALtd7HH9FZzNxi6qZ MmQitmeerMainNetGuardAddressXd7b76q 1000.00000000 5 500000000000 112301.89189685 56150945948425
86013 86000 67b111261b9a95ee0b22b8c47d0441af7ae26e9222a9f5d87148f510ebdc1142 Mmgcn516E1hHsrAwSF65yoBU8nGHaNnwf7n MmQitmeerMainNetGuardAddressXd7b76q 2.90000000 5 1450000000 112304.79189685 56152395948425
86129 86116 8c68d43ee1d3fcb84728997e6f49b94249105b3d99dc63975363878592b6dfcb Mmbyn3QvdrQZChT2QNbaZQxNFccpToz2inE MmQitmeerMainNetGuardAddressXd7b76q 1000.00000000 5 500000000000 113304.79189685 56652395948425
86299 86286 91cc3eeda71910c214d38e032f95de12ce16bddd744f697db767d5aad6725ddb MmUJsXuKDjoj1CFMffgDA5r7ctopJBexYay MmQitmeerMainNetGuardAddressXd7b76q 500.00000000 5 250000000000 113804.79189685 56902395948425
86313 86300 2a23565eb995d16466d1993a28d96ef4e78adab52a2706fd449d867a4d8e1582 MmVpCRY8HDq5Jm6sTxGUpP2TSkFDrdWHHcG MmQitmeerMainNetGuardAddressXd7b76q 500.00000000 5 250000000000 114304.79189685 57152395948425
86346 86333 ea7f5257187175d2a7a0c2b54474be959a8e0e411199d6de80b7116208de8376 MmgiLn3C2pJoHFvJWsekdrFMY7U8et1psKK MmQitmeerMainNetGuardAddressXd7b76q 500.00000000 5 250000000000 114804.79189685 57402395948425
86353 86340 f03d09e5f7ac3f711201bdf1f60967f29bfeca593d13cb2401198dc892754999 MmMP7qSXAUak3SyzEtALtd7HH9FZzNxi6qZ MmQitmeerMainNetGuardAddressXd7b76q 1000.00000000 5 500000000000 115804.79189685 57902395948425
86356 86343 322164f1c02f64bb9699d5d999b60fdbf6cd0434cdaec0b1e966a9513398edfa MmNFLywZ2DbNyyte5mwXEV4EL88yVt9jW3h MmQitmeerMainNetGuardAddressXd7b76q 500.00000000 5 250000000000 116304.79189685 58152395948425
86365 86352 2cd1efab18eb5ef57fad25777a815ca7e486bd30f0b67450cfb927e511d83a8f MmXqhp8YxKuqKu88uFZ2F9koB8VQB8PEhWh MmQitmeerMainNetGuardAddressXd7b76q 500.00000000 5 250000000000 116804.79189685 58402395948425
86395 86382 6307ae4fcdbfe90c08868ac98627558e6a1cd15a1a06becbadf91b8404f899eb MmVsfChfXVWULSrZUpH5BrZ76uDuQa9Wn5T MmQitmeerMainNetGuardAddressXd7b76q 87.00000000 5 43500000000 116891.79189685 58445895948425
86408 86395 7785a09a19656921a8a29b06f59bf4bb1a596d37a71097c80e29e967cb0de706 MmTCzei9bE11GR4kZroY8pgXDCSh61VNv1u MmQitmeerMainNetGuardAddressXd7b76q 500.00000000 5 250000000000 117391.79189685 58695895948425
86423 86410 f27262ff5a777975f6ab253570bf2e7bf8ed0f553efb05301701fc7ab9bf40e4 MmSasqB3R1cG3UFQf2vK1z24ueMpQ46gir3 MmQitmeerMainNetGuardAddressXd7b76q 500.00000000 5 250000000000 117891.79189685 58945895948425
86430 86417 54edc8afda09d4e51e237dcbd5fecc525bbcde04a5ec8461c33654e10c566ec8 MmUya7ER51XDK9RxLkNXJWqRCwB5kKbW4nk MmQitmeerMainNetGuardAddressXd7b76q 500.00000000 5 250000000000 118391.79189685 59195895948425
87891 87878 1d15e2511e55dd578448b6f68eac77bfe151067477c4b8dbc130830ceb5c9469 MmdUYVcpbZviqhfmpECjibiahC7D9bhEMpg MmQitmeerMainNetGuardAddressXd7b76q 500.00000000 5 250000000000 118891.79189685 59445895948425
88080 88067 279a9fa4e24c2feff7d20b05ee72c461c1ec9366ed62d27b91bee3875082bfbb MmfFwmZMZpaxRGXC7eeND53W7ogybC7Z36A MmQitmeerMainNetGuardAddressXd7b76q 30.00000000 5 15000000000 118921.79189685 59460895948425
88349 88336 c93eaa7ff9e741b106fb36d67830f24ea69810054315c1ff0f110efdf63c384d MmaXQdHQSMYa1xCgYTvvsvpShbeRP52fz1p MmQitmeerMainNetGuardAddressXd7b76q 50.00000000 5 25000000000 118971.79189685 59485895948425
88461 88448 6d8f96b2cdc69e146538fea6b24a794326ae348421c5fa264b30998c2a286b48 MmdjjVhp5NNfoHmXc9muaywr5FiaswdGfMt MmQitmeerMainNetGuardAddressXd7b76q 1000.00000000 5 500000000000 119971.79189685 59985895948425
88496 88483 e802a34d88d033be057a58c24c65be8e58f349be0b16534fe320334a0ab56c37 Mmc3SKqDmGZqaKLdUYE6S6ufkJsorX4wf6U MmQitmeerMainNetGuardAddressXd7b76q 0.00800000 5 4000000 119971.79989685 59985899948425
88593 88580 a7bc6884ae9e6a0f946fc7a5b20894ca49b6fdbe04e047eae6a0fddc48dfd78e MmfJRVdp1ZfhQnV9s1pEnPkeTKP7F41Yzbq MmQitmeerMainNetGuardAddressXd7b76q 0.00070000 5 350000 119971.80059685 59985900298425
88636 88623 4c7f33f2458bca7acc3d592be4e326838d2d54695a3baf3ef23bc79c0e15dfbb MmefBoxbSgopsKZgzCfPp7JdbfNki3Kx9Q3 MmQitmeerMainNetGuardAddressXd7b76q 200.00000000 5 100000000000 120171.80059685 60085900298425
88816 88803 dfc92dddda0ea13d9818f3bd12e86e8785f0288480074578fea14f79336cd453 MmdWkKnHxm8FEmrnqtG2dcmQujBCsYUF55b MmQitmeerMainNetGuardAddressXd7b76q 500.00000000 5 250000000000 120671.80059685 60335900298425
88998 88985 d6807de6e0160ad767435dcc1171ace0282fac17251a734daf60ea5ad4ad3159 MmTA7j1Jvm9eKpLYXocwKvQsJ9BBp2X8a4j MmQitmeerMainNetGuardAddressXd7b76q 1465.75000000 5 732875000000 122137.55059685 61068775298425
89141 89128 8f9405c4e979d1667f1bea2e1ecf1b8337a9cf91dc31d675786f956b8183ca97 MmQKu9HbTos6gD4wR2deErWTXdjR55vM3Sp MmQitmeerMainNetGuardAddressXd7b76q 200.00000000 5 100000000000 122337.55059685 61168775298425
89151 89138 0a749327c6d8aaf4d84d0eec76b5ad42b48edcb661135c8bc32612f54c57c16e MmXhimpYtVC62sPEHGEipmRct4WUPJab4rK MmQitmeerMainNetGuardAddressXd7b76q 200.00000000 5 100000000000 122537.55059685 61268775298425
89234 89221 c6fd40abbf1dbb85ae803042f92962095a42de4f575587abfae69f2a02f10192 MmVxJXWDHgNcu4KexzUmHYKHwm8ZsiR1CcS MmQitmeerMainNetGuardAddressXd7b76q 545.00000000 5 272500000000 123082.55059685 61541275298425
89355 89342 88860fa3310b5637a337e569667f715b5d04f6feed679fa1ce9e5c7f7ac9c863 MmMP7qSXAUak3SyzEtALtd7HH9FZzNxi6qZ MmQitmeerMainNetGuardAddressXd7b76q 500.00000000 5 250000000000 123582.55059685 61791275298425
89361 89348 908787d2f35f10d9f77484b86a3dd6be0001407b4d4a6c08a07de427aa132824 MmYZ2kMr3teFLN8JKFrsSPuZN8yyB7brwSB MmQitmeerMainNetGuardAddressXd7b76q 1000.00000000 5 500000000000 124582.55059685 62291275298425
89514 89501 4bb02ed8812c63fe7d0a29452d8a1cb6c32b36a113e4804295239a812f125dce MmT9wChLYSjadTkGpXpqVCXrdUk5bdh3MEm MmQitmeerMainNetGuardAddressXd7b76q 48.00000000 5 24000000000 124630.55059685 62315275298425
